Supplementary Table 2. Expression of genes in TEC and dynamic step tissue specificity calls.																
																
Ensembl ID	Gene Symbol	GNF GeneAtlas Specificity	calculated FPKMs							CuffDiff FPKMs						
ENSMUSG00000078234	Klhdc7a	TRE	16.22824797	9.867717277	14.22864493	10.22300626	15.29467808	14.91633444	16.79564905	16.4536	9.3606	13.4053	9.62357	13.9435	13.9875	15.5955
ENSMUSG00000078236	Pou3f1	TRE	0.011275836	0.90922427	1.066048082	0.817461562	1.028644869	1.252671823	1.272953832	0.0119693	0.927291	1.04295	0.829676	0.992507	1.23851	1.24447
ENSMUSG00000078307	AI593442	TRE	0.011873265	0.351916406	0.350550175	0.349624187	0.020369795	0.200063468	0.03337972	0.00782249	0.357718	0.337262	0.352973	0.0194164	0.196831	0.0314458
ENSMUSG00000078323	Gm2964	TRE	0	0.000928618	0	0.002340207	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078324	Gm2933	TRE	0	0.000991943	0	0.002339004	0	0.000384182	0	0	0	0	0	0	0	0
ENSMUSG00000078325	Gm2927	TRE	0	0.001199631	0	0.002360092	0	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078326	Gm2913	TRE	0	0.001199631	0	0.002948002	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000078328	Gm2882	TRE	0.002789972	0.03618617	0.0150879	0.065662503	0.022052005	0.024191044	0.003569021	0	0	0	0	0	0	0
ENSMUSG00000078330	Gm2825	TRE	0	0.001199631	0	0.002948002	0	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078331	Gm5926	TRE	0.002789972	0.047565471	0.0150879	0.024623439	0.022052005	0.025450993	0.003569021	0	0.0135203	0	0	0	0	0
ENSMUSG00000078332	Gmcl1l	TRE	0	0.001199631	0	0.002637716	0	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078333	Gm2799	TRE	0	0.000709667	0	0.003023373	0	0.000436536	0	0	0	0	0	0	0	0
ENSMUSG00000078335	Gm2784	TRE	0	0.001199631	0	0.002948002	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078336	Gm2777	TRE	0	0.001199631	0	0.002637716	0.000561109	0.000333415	0	0	0	0	0	0	0	0
ENSMUSG00000078347	1700012L04Rik	TRE	0.02678011	0.057795755	0.072697993	0.048623018	0.031886757	0.024106293	0.03996763	0	0.0210376	0	0	0	0	0
ENSMUSG00000078349	AW011738	TRE	8.076482971	2.509857618	5.644624382	1.716041919	2.07315382	2.01576176	2.277177405	8.29837	2.52496	5.45251	1.71389	1.94354	1.92548	2.18312
ENSMUSG00000078404	Vmn1r137	TRE	0	0.005995881	0.003703007	0.010075552	0	0.00284666	0.001155802	0	0	0	0	0	0	0
ENSMUSG00000078410	Vmn1r124	TRE	0	0.000676325	0	0.012544168	0.00077365	0.012730405	0.003756356	0	0	0	0.0122403	0	0.0126251	0
ENSMUSG00000078442	Ccdc105	TRE	0.01263445	0.129859123	0	0.197528041	0	0.075315386	0.008081194	0.00623459	0.127062	0	0.168942	0	0.0608603	0.00787049
ENSMUSG00000078451	Ppil6	TRE	2.891416338	4.604273372	3.193369484	4.631370857	0.308472928	2.891067742	0.50793259	2.41832	3.779	2.45504	3.71977	0.246028	2.19245	0.394447
ENSMUSG00000078452	Raet1d	TRE	0.119733564	3.46170633	1.181490937	4.114783392	1.853321248	3.24429699	1.482437355	0.0895079	0.742914	0.454908	0.898138	0.461404	0.366631	0.300004
ENSMUSG00000078485	Plekhn1	TRE	26.10120096	6.50401978	16.02137554	8.019453922	8.694676332	12.76353832	10.8994826	21.2319	5.11645	12.2632	6.3294	6.47764	10.031	8.25912
ENSMUSG00000078486	2310042D19Rik	TRE	8.669401015	1.786242124	4.055884199	2.350026704	2.523628814	4.553196363	2.988455724	8.26305	1.69681	3.73042	2.18791	2.22012	4.22344	2.69262
ENSMUSG00000078521	2610002D18Rik	TRE	1.029970251	1.358168802	0.719786934	1.184838405	1.132550598	0.691934938	0.77311988	0.962242	1.25734	0.657142	1.13902	1.02491	0.619905	0.69232
ENSMUSG00000078554	1700125D06Rik	TRE	0.116698842	1.751579924	0.344234186	1.883333604	1.793536691	2.508574157	2.065107054	0.097911	1.18344	0.226894	1.09986	1.25973	1.6459	1.07116
ENSMUSG00000078577	Tmco2	TRE	0	0.029551357	0.014841808	0.015225141	0	0.016360075	0	0	0.0312613	0.0142941	0.0152474	0	0.0162248	0
ENSMUSG00000078582	Hivep3	TRE	0.253938209	0.083832663	0.133475471	0.090546036	0.248562752	0.125404534	0.105299884	0.242892	0.0587883	0.104933	0.0746837	0.190533	0.0977569	0.0733
ENSMUSG00000078588	Ccdc24	TRE	0.225165816	0.793472342	1.531318399	0.658629503	0.395492382	0.79720858	0.44166015	0.211374	0.800227	1.56426	0.522305	0.345722	0.836323	0.528004
ENSMUSG00000078591	Hs3st4	TRE	0.046387888	0.475234611	0.666856569	0.478849597	0.103268882	0.346361042	0.111652922	0.0322592	0.448937	0.600301	0.464836	0.0430329	0.302717	0.0640539
ENSMUSG00000078593	1700042G07Rik	TRE	0	0.248346538	0	0.142167228	0	0.122211885	0.036061015	0	0.200597	0	0.144178	0	0.120827	0.0351208
ENSMUSG00000078597	Cyp4a12b	TRE	0.006797281	0.627811938	0.196790792	0.948424449	0.026862932	0.563178246	0.072460808	0	0.177597	0.0746232	0.224064	0.0117783	0.111638	0.0341487
ENSMUSG00000078627	March10	TRE	0.011352502	0.177802728	0.156273679	0.211838093	0	0.184564236	0.01452248	0.0143819	0.266405	0.197023	0.355	0	0.321792	0.0137049
ENSMUSG00000078640	Gm11627	TRE	0.605482729	0.55914279	0.08986324	0.62224351	0	0.297167847	0	0.839878	0.727478	0.126713	0.875524	0	0.35314	0
ENSMUSG00000078650	G6pc	TRE	0	1.975993018	0.066308574	2.884098384	0.331663123	2.714139158	0.632636283	0	1.85566	0.0612635	2.79758	0.290874	2.47682	0.556868
ENSMUSG00000078653	Cntd1	TRE	6.481408964	8.326709313	7.525015169	8.292380261	7.66375521	7.952425756	7.707945735	0.227195	0.812083	0.341591	0.844145	0.416589	0.60073	0.358104
ENSMUSG00000078658	Lce1d	TRE	0	2.194667813	0.15297744	1.686121078	0.090072015	1.134637225	0.149824297	0	1.7586	0.0779409	1.31711	0.0944611	0.823546	0.0999099
ENSMUSG00000078664	Sprr2a1	TRE	5.973252889	28.01401223	24.64899949	11.40780753	8.231231499	11.82517868	6.991394951	0.0124042	0.061647	0.043742	0.0158721	0.00344476	0.0197056	0.0114928
ENSMUSG00000078667	1700094D03Rik	TRE	2.093631347	3.840321099	4.592199802	3.225425968	2.352259336	2.697381228	2.08399189	1.70432	3.53396	3.91284	2.83152	1.73223	2.18116	1.60922
ENSMUSG00000078691	Gm6821	TRE	0.009621447	0.094181853	0.02838101	0.093811889	0	0.052140487	0	0	0.0186504	0	0	0	0	0
ENSMUSG00000078698	Mrgpra3	TRE	0	0.378539356	0	0.617787007	0.022080386	0.327756334	0	0	0.300194	0	0.541103	0.0188384	0.242665	0
ENSMUSG00000078716	Tmem8b	TRE	2.55895659	1.524954463	2.099347666	1.258409417	1.016831494	1.006661221	0.926440363	2.68442	1.57359	2.0697	1.27034	0.968795	0.96501	0.88059
ENSMUSG00000078721	Gm12429	TRE	0.072977829	0.699944037	0.495919106	0.904096846	0.171778038	0.802717011	0.125728436	0	0.27219	0.0224857	0.370762	0.0378814	0.274909	0.0229878
ENSMUSG00000078722	Gm12394	TRE	0.074588471	1.967599841	3.632681578	2.023526966	1.644228687	1.907578968	1.512758257	0.0368033	1.04855	2.04059	1.00678	0.811585	0.937805	0.747238
ENSMUSG00000078725	Gm2163	TRE	0.075957868	0.974777555	1.76515107	1.011855604	0.707107907	0.912778241	0.688151411	0	0	0	0	0	0	0
ENSMUSG00000078727	Gm2542	TRE	0.099848022	0.497306631	0.640875604	0.580279983	0.170435613	0.577649198	0.123017737	0	0	0	0	0	0	0
ENSMUSG00000078731	Gm7819	TRE	0.075957874	0.974776574	1.765150891	1.011854226	0.707107667	0.912777254	0.688151644	0	0	0	0	0	0	0
ENSMUSG00000078732	Ccl21c	TRE	14.59691396	199.0388668	1072.327814	64.02353486	76.05039969	47.08413167	42.00978538	0	0	0	0	0	0	0
ENSMUSG00000078734	Gm2506	TRE	1.104802455	15.13563009	5.33209255	20.88059053	11.79585457	27.50959838	16.02905594	0	0	0	0	0	0	0
ENSMUSG00000078736	Gm2023	TRE	3.163432737	149.3721025	118.5562661	191.2668688	158.2372914	173.0261583	155.860064	0	0	0	0	0	0	0
ENSMUSG00000078739	Gm1987	TRE	26.86630326	322.0256593	1672.17711	94.24399197	120.4474701	67.71974373	60.14609413	0	0	0	0	0	0	0
ENSMUSG00000078744	Gm3893	TRE	0.075957868	0.974777555	1.76515107	1.011855604	0.707107907	0.912778241	0.688151411	0	0	0	0	0	0	0
ENSMUSG00000078746	Gm13298	TRE	0.097568051	0.502443375	0.647055612	0.586656154	0.182828616	0.574413685	0.130417493	0	0.00272117	0	0	0	0	0
ENSMUSG00000078758	Gm4684	TRE	0	0.944897552	0.020521653	0.936800014	0	0.441108523	0	0	0.47771	0	0.384825	0	0.246357	0
ENSMUSG00000078763	Slfn1	TRE	0.058224208	1.046792751	0.234721916	1.315504481	0.07670091	0.6562989	0.122895707	0.0620944	1.01728	0.225235	1.26146	0.0629868	0.617375	0.116769
ENSMUSG00000078768	Zfp566	TRE	3.543899676	1.56341876	2.866482015	1.16779623	0.975951082	1.154042787	0.8451534	3.42584	1.49307	2.6467	1.10903	0.867392	1.06529	0.754146
ENSMUSG00000078781	Sirpb1b	TRE	0	0.085216949	0.003566598	0.095126594	0	0.038004	0	0	0	0	0.00756018	0	0.00774968	0
ENSMUSG00000078794	Dact3	TRE	0.378012639	1.299789499	0.39998357	1.107074505	1.390271799	1.098091938	1.634795769	0.371317	1.26714	0.374006	1.04072	1.31292	1.03592	1.47492
ENSMUSG00000078795	Ceacam15	TRE	0.054616065	18.09315323	0.222477738	22.72795078	3.844066542	14.53660294	5.190090018	0.0500806	17.163	0.204465	21.2816	3.47057	13.3606	4.73854
ENSMUSG00000078796	Zfp541	TRE	0.13563266	0.386655637	0.088907668	0.396017241	0.137923741	0.373957383	0.164373713	0.134123	0.378454	0.0816457	0.366059	0.117896	0.355986	0.14585
ENSMUSG00000078815	Cacng6	TRE	0	0.162815525	0.149915527	0.251652335	0.127815258	0.19529709	0.159580354	0	0.096795	0.106866	0.227565	0.103211	0.178139	0.156091
ENSMUSG00000078816	Prkcc	TRE	0.168952768	1.288250329	0.218583773	1.879041902	0.134712061	1.142075324	0.062563867	0.13854	1.11592	0.191106	1.60246	0.0977588	0.952873	0.0613633
ENSMUSG00000078817	Nlrp12	TRE	0.05563429	0.147065175	0.083562604	0.21623051	0.070713835	0.142533034	0.037900488	0.0232654	0.111837	0.0316203	0.206376	0.0353992	0.0897098	0.0156477
ENSMUSG00000078894	2210418O10Rik	TRE	6.062224508	11.91657548	5.733285143	12.52247631	7.029891141	9.844776512	7.145785106	0.0602093	0.0278963	0.0274354	0	0.015814	0.00501017	0.023487
ENSMUSG00000078933	Ipo11	TRE	0.375309446	0.439526019	0.533502774	0.568304453	0.312677297	0.301995131	0.395286012	0.270891	0.345118	0.414627	0.483613	0.179431	0.216395	0.289512
ENSMUSG00000078936	2410002O22Rik	TRE	1.581846892	2.119774383	1.888056095	2.542610458	1.415218474	1.907000733	1.66645174	1.69075	2.24149	1.91311	2.63648	1.54237	2.14975	1.82628
ENSMUSG00000078937	Cpt1b	TRE	0.304986929	0.644727576	0.851786655	0.746154816	0.615478369	0.847491014	0.585223379	0.310022	0.685116	0.910463	0.774	0.708572	0.924981	0.667508
ENSMUSG00000078938	Syce3	TRE	0	0.13447738	0	0.178158932	0.025853616	0.021271056	0	0	0.0876568	0	0.224111	0.035739	0	0
ENSMUSG00000078942	Naip6	TRE	0.039213001	1.359330292	1.242269414	2.00446722	1.435571257	2.445070823	1.908094672	0.0291891	0.608847	0.719166	0.819957	0.180841	1.04203	0.274611
ENSMUSG00000078954	Arhgap8	TRE	64.78502789	23.70999823	24.59069407	29.31700544	45.64770899	30.91031242	41.84691981	55.0451	20.1277	19.5819	24.4734	37.0744	25.0751	33.8919
ENSMUSG00000078964	Ces1b	TRE	0.23013129	4.922497963	14.76797909	2.523166447	1.196150284	1.728615508	0.311465921	0.131371	2.70825	9.77017	0.85622	0.721668	0.491059	0.0966708
ENSMUSG00000078994	Zfp429	TRE	2.222028122	2.826460159	3.135541678	3.376135231	1.835746544	2.609287293	2.216603516	1.44983	1.80745	1.73391	2.11496	0.961166	1.5155	1.18279
ENSMUSG00000079002	C030006K11Rik	TRE	13.22034092	4.945307347	5.93783841	5.902350993	6.989668705	7.02334194	7.883549453	12.4424	4.53717	5.19666	5.43954	6.2237	6.36149	7.08817
ENSMUSG00000079012	Serpina3m	TRE	0.373868863	1.340611151	1.349030196	1.379631335	1.22732812	1.84065477	1.422520346	0.0129126	0.326132	0.0760957	0.46454	0.250914	0.799313	0.508334
ENSMUSG00000079015	Serpina1c	TRE	0.013556274	0.678063104	0.712069091	0.932879573	0.258243551	1.266168646	0.589785174	0	0.0386437	0.130782	0.122356	0.047614	0.204812	0.109864
ENSMUSG00000079019	Insl3	TRE	2.576966211	1.916149152	5.359993497	0.849757542	2.154349943	2.041050091	1.901848055	2.74568	1.43368	6.92009	1.27466	1.95949	2.21032	1.73306
ENSMUSG00000079022	Col22a1	TRE	0.529635753	6.511160806	3.987857736	5.058210755	4.255846573	4.017000506	3.657998149	0.178437	7.2435	3.83198	6.36772	3.58442	3.81564	3.09573
ENSMUSG00000079025	Gsdmc	TRE	0.081329659	4.125056274	0.560885324	5.002885547	0.196916775	3.541031369	0.15654089	0.0281031	2.22289	0.542492	2.3984	0.0766867	1.49236	0.0599313
ENSMUSG00000079031	BB287469	TRE	0.330274961	1.213412019	0.738717976	1.463653886	0.182564956	0.563825645	0.199315228	0.00636966	0.342819	0.226424	0.384865	0	0.131921	0
ENSMUSG00000079055	Slc8a3	TRE	0.066829869	0.398821054	0.057349941	0.520410262	0.052950863	0.324018532	0.031129182	0.0589596	0.39073	0.0381622	0.513295	0.0407189	0.303233	0.0164389
ENSMUSG00000079056	Kcnip3	TRE	17.44441763	18.81291301	27.62083583	22.0642962	22.46491884	25.69919695	23.93799365	20.5881	21.282	30.168	24.186	23.8748	27.3735	25.3156
ENSMUSG00000079057	Cyp4v3	TRE	3.025492601	5.95664834	7.52820087	10.6391215	4.879628865	11.64235982	5.763509054	2.7347	5.27135	6.41448	9.40319	4.056	9.88746	4.88896
ENSMUSG00000079058	Adam34	TRE	0	0.00909954	0	0.019924722	0	0.001679214	0	0	0	0	0.0145311	0	0	0
ENSMUSG00000079071	Gm14085	TRE	0.249077148	3.756646837	0.217324668	3.839211583	2.247771438	3.05447346	2.568817241	0.0269294	0.53667	0.0139347	0.836676	0.132707	0.562812	0.217906
ENSMUSG00000079091	Gm3404	TRE	0.003292943	0.301535089	0.005598701	0.351710321	0.020785849	0.184713285	0.010238563	0	0.0186174	0	0.0197105	0	0	0
ENSMUSG00000079092	Prl2c2	TRE	0.00957617	1.230060434	0.178900532	2.560707919	0.294351022	2.278770777	0.56078418	0	0.0520401	0.0250392	0.132242	0.0204662	0.177822	0.0480321
ENSMUSG00000079093	4930449I24Rik	TRE	0.010889746	0.258334645	0.003680668	0.364148481	0.011207395	0.190237071	0	0.0103514	0.0474392	0	0.0884537	0	0.0204207	0
ENSMUSG00000079094	Gm6370	TRE	0.001586927	0.249985441	0.004290973	0.321260284	0.005748923	0.152552047	0	0	0.0653352	0	0.0796127	0	0.0237329	0
ENSMUSG00000079096	Gm6309	TRE	0.074953379	0.228977607	0.130313411	0.396688904	0.267461809	0.311448584	0.221570553	0.130842	0.213392	0.226912	0.417264	0.513493	0.398568	0.413251
ENSMUSG00000079110	Capn3	TRE	1.248919724	3.217971163	0.342424933	3.518747047	0.518095021	2.482735292	0.576078456	1.34416	3.51826	0.38914	3.84076	0.574475	2.50088	0.547421
ENSMUSG00000079116	Gm15293	TRE	0	0.950069168	0	1.199931956	0	0.439366361	0	0	0.156152	0	0.159853	0	0.0277357	0
ENSMUSG00000079127	Gm1977	TRE	0.019418872	1.362952272	0.041834942	2.05367994	1.639939596	1.854810208	1.870211067	0	0	0	0	0	0	0
ENSMUSG00000079129	Gm3090	TRE	0.215697546	19.9805816	6.105835878	20.87464016	0.403786966	19.05933339	0.406629438	0	0	0	0	0	0	0
ENSMUSG00000079144	A130010J15Rik	TRE	3.275391372	5.926469815	4.455273246	6.551054604	5.571907811	7.279334745	6.509698589	3.30532	6.7277	4.96167	7.3804	5.89135	7.662	7.0527
ENSMUSG00000079165	Sap25	TRE	5.735522132	10.74471203	19.37356274	14.31322814	16.38135754	16.15723246	18.05802562	3.8612	7.1818	12.2693	9.13681	11.1461	10.996	11.7261
ENSMUSG00000079168	Cd209g	TRE	0.009975177	1.596486285	0.004904072	1.697034072	0.006570335	1.04871389	0	0	0.824934	0	0.911138	0	0.534315	0
ENSMUSG00000079173	Zan	TRE	0.018431721	0.578321131	0.044013202	0.861169259	0.060701976	0.692060756	0.072419495	0.014413	0.461095	0.0333864	0.693263	0.0458002	0.531452	0.0567685
ENSMUSG00000079183	C030005K15Rik	TRE	0.005766733	0.02822453	0	0.029083094	0	0.006250209	0.001475398	0.0056913	0.0290929	0	0.0294945	0	0.00616022	0
ENSMUSG00000079186	Gzmc	TRE	0.046479624	6.571570615	0.156146203	5.911004142	0.107151336	4.368056652	0.079277609	0.0355592	5.16188	0.135164	4.70228	0.0865245	3.42362	0.0581893
ENSMUSG00000079226	Gm336	TRE	1.23762193	2.078147371	2.742700979	2.429438397	2.144557444	2.094620588	2.386986137	0	0.0197165	0	0	0.0280897	0	0.0237219
ENSMUSG00000079227	Ccr5	TRE	0.037104247	2.90926295	3.325419928	3.712581729	2.375509784	4.08785699	3.854151975	0.0351708	2.9849	3.61976	3.98932	2.60577	4.77173	4.53616
ENSMUSG00000079235	Ccdc13	TRE	0.070359756	1.711502551	0.484271108	1.784855402	0.917606426	1.902652862	0.954068087	0.105712	2.48073	0.535408	2.95911	2.25132	3.13305	2.24437
ENSMUSG00000079243	Xirp1	TRE	0.005576122	0.851498149	0.133413592	1.342346913	0.171398094	1.031444031	0.147418467	0.00385361	0.863737	0.128975	1.35037	0.159817	0.998123	0.139686
ENSMUSG00000079259	Trim71	TRE	0	0.280433272	0.03495403	0.191939454	0.041320953	0.228911809	0.016050278	0	0.280319	0.0304053	0.19523	0.0411319	0.223924	0.0157331
ENSMUSG00000079260	Glb1	TRE	1.933533826	5.053587724	2.644582885	5.282781509	7.48053177	7.507594502	7.113022136	1.89296	4.9086	2.46976	5.11778	6.79106	7.04915	6.66183
ENSMUSG00000079262	Slco1a6	TRE	0.041518355	0.483786463	0.392229518	0.6624532	0.266421684	0.708353987	0.285189518	0.165302	0.467103	0.54843	0.699448	0.31858	0.760217	0.212022
ENSMUSG00000079269	Gm3676	TRE	0.002548595	0.358138013	0.001483768	0.321952825	0	0.114769078	0	0	0	0	0	0	0	0
ENSMUSG00000079270	Gm3543	TRE	0.002548595	0.350635045	0.001483768	0.323155963	0	0.12206414	0	0	0.012501	0	0.0125807	0	0.0129762	0
ENSMUSG00000079277	Hoxd3	TRE	0.009339925	1.255149768	0.095333776	1.736104103	2.031186402	2.938554278	1.993596908	0	2.34108	0.266188	3.52604	4.31015	5.50944	3.98146
ENSMUSG00000079293	Clec7a	TRE	0.218420173	4.545303259	0.53587364	4.757120758	6.290996604	3.651922928	5.525997542	0.180326	4.31006	0.487136	4.47206	5.62195	3.33963	5.03879
ENSMUSG00000079298	Klrb1b	TRE	0.014613544	1.113391608	0.043106525	1.003954843	0.012833976	0.521798006	0	0.0158777	1.39413	0.0698857	1.41326	0.0805973	0.542601	0
ENSMUSG00000079304	4933413G19Rik	TRE	0.400759197	0.434702828	0.415348435	0.480701167	0.370981328	0.633928416	0.568086949	0.332628	0.410267	0.363193	0.463319	0.313682	0.554474	0.475362
ENSMUSG00000079324	4932414N04Rik	TRE	0.269620136	0.871159174	0.635743029	1.163054891	1.515941507	1.333414707	1.366309805	0.967661	2.81215	2.17667	3.9968	4.69687	4.06386	4.45491
ENSMUSG00000079330	Lemd1	TRE	0.033155781	0.595014477	0.010866863	0.869507508	0.422214296	0.802559974	0.311035435	0.03492	0.583105	0.0108367	0.872341	0.374211	0.710271	0.276993
ENSMUSG00000079339	Gm14446	TRE	0.696499726	9.022791155	1.707410726	7.455133786	0.88296151	4.682742388	1.02218987	0.114833	7.48617	0.863441	6.16579	0.0819205	3.3932	0.1476
ENSMUSG00000079346	1700013D24Rik	TRE	0.040571934	0.198574075	0.01994628	0.184153064	0	0.351787482	0	0.0400412	0.140319	0.0198909	0.166526	0	0.260581	0
ENSMUSG00000079355	Ccrl1	TRE	108.7170869	3.168716581	15.09672389	2.993079557	2.028071883	3.122135016	2.32070399	106.136	2.46615	13.6936	2.25354	1.20995	2.38236	1.52005
ENSMUSG00000079365	Gm3618	TRE	0.004037572	0.42006056	0.015879852	0.525678857	0.39718374	0.630519784	0.472166358	0	0	0	0	0	0.0605707	0
ENSMUSG00000079378	Gm8279	TRE	0.007120048	0.3059075	0.012895669	0.278207982	0.134680345	0.202501932	0.105356526	0	0.0179298	0.00604637	0.0175616	0.0160279	0.00658723	0.00775733
ENSMUSG00000079387	Luzp4	TRE	0.00156794	0.033952944	0.001261378	0.095207042	0.001083307	0.029375429	0.000547025	0	0	0	0.0165924	0	0	0
ENSMUSG00000079395	Gm15114	TRE	0.001679935	0.036957488	0.001801969	0.076642578	0.001160686	0.026327345	0.000586098	0	0	0	0.00555363	0	0	0
ENSMUSG00000079397	Gm2916	TRE	0.008748072	0.451415397	0.025143099	0.535181427	0.403389175	0.599887306	0.445050234	0	0	0	0	0	0	0
ENSMUSG00000079403	Gm3012	TRE	0.011896399	0.527825651	0.008838842	0.457552441	0.139052396	0.310769589	0.13783115	0	0	0	0	0	0	0
ENSMUSG00000079404	Gm11109	TRE	0.022878973	0.59418091	0.036371358	0.749030955	0.406955357	0.524704813	0.432275756	0	0	0	0	0	0	0
ENSMUSG00000079406	Gm1973	TRE	0.05043218	0.64412738	0.430365806	0.924474186	1.199469703	0.913991901	1.12660619	0	0	0	0	0	0	0
ENSMUSG00000079407	1700110I01Rik	TRE	0.022878973	0.601671027	0.036371358	0.752246841	0.415355471	0.521249257	0.448590019	0	0.00660307	0	0.00664514	0.0165741	0	0.0159662
ENSMUSG00000079409	Gm5795	TRE	0.008675827	0.27257604	0.008346602	0.2649353	0.177098703	0.203849756	0.171242039	0	0.0126703	0	0.012472	0.0663535	0.0236373	0.0692975
ENSMUSG00000079415	Cntf	TRE	0.667565231	1.069301963	0.875182536	1.152839751	0.493001711	0.767383575	0.569313695	0.659059	1.01586	0.807552	1.13339	0.46611	0.715266	0.46883
ENSMUSG00000079419	Ms4a6c	TRE	1.678649404	3.9135132	2.97373187	4.849997446	4.284781239	4.755254875	4.640026959	0.953456	2.47607	1.68376	3.04674	2.34508	2.913	2.77597
ENSMUSG00000079424	Gm3259	TRE	0	0.196195092	0.002150922	0.326439414	0	0.109872095	0.000749568	0	0.00397536	0	0.0128232	0	0	0
ENSMUSG00000079428	Tceal7	TRE	0.053506946	2.276925442	0.327357211	2.415149022	0.04503316	1.242014685	0.03992787	0.0357872	2.09111	0.109218	2.39439	0	0.967486	0
ENSMUSG00000079429	Heatr7b1	TRE	0.548754873	1.695153679	3.414661882	2.63710329	1.020947488	2.258693537	1.150539753	0.719359	2.99324	4.59049	4.43514	1.24325	3.56134	1.4036
ENSMUSG00000079432	Gm15023	TRE	0.017951359	0.445429811	0.043477626	0.587895274	0.027643021	0.156181454	0.009573526	0	0	0	0	0	0	0
ENSMUSG00000079434	Neu2	TRE	9.415704139	0.797803931	0.300772959	0.750220306	3.66166382	1.09908121	3.696010388	13.8297	1.19727	0.422536	1.11057	5.12462	1.52717	5.05581
ENSMUSG00000079436	Kcnj13	TRE	0.29624967	1.115350406	1.523665396	1.123419573	0.465310787	0.91695	0.714216352	0.392879	1.23287	1.93258	1.16393	0.639543	1.14888	0.977376
ENSMUSG00000079440	Alpi	TRE	0.025563793	6.849678779	0.150814378	8.266806338	0.404113608	5.924266929	0.493503099	0.0201974	5.64234	0.0987041	6.74545	0.28831	4.66685	0.395462
ENSMUSG00000079445	B3gnt7	TRE	0.100451915	1.143083661	0.691388987	1.236959057	0.060650808	1.125028036	0.08566751	0.103716	1.14693	0.67697	1.25609	0.0561575	1.11242	0.0837886
ENSMUSG00000079450	3110007F17Rik	TRE	0.943019398	1.536393654	1.78967579	1.569697155	2.153297205	1.489077045	1.973988798	0.248444	0.268011	0.41819	0.277485	0.415728	0.317195	0.309085
ENSMUSG00000079451	Tmprss11g	TRE	0.652427689	0.383031205	0.24850834	0.265628011	0.131107513	0.298031889	0.116596438	0.585498	0.296003	0.160189	0.193329	0.0378859	0.174005	0.0342729
ENSMUSG00000079465	Col4a3	TRE	0.016493909	0.634640794	0.021207788	0.766562902	0.030084977	0.354096936	0.024345612	0.0221489	0.549484	0.0194366	0.851254	0.0369898	0.359637	0.0288524
ENSMUSG00000079470	Utp14b	TRE	5.140569195	8.640560053	7.512578913	5.437966581	5.472680167	5.321309165	5.421954986	5.53424	9.3854	7.74718	5.83192	5.73518	5.65485	5.60473
ENSMUSG00000079471	Gm7325	TRE	0.080477697	4.175209248	2.170425718	2.203290835	1.332775812	1.894025296	1.706022174	0.0977729	4.56998	2.32762	2.471	1.42232	1.90603	1.70586
